word,n,prob
behandelnden,2,3.501805180570584e-6
behandelt,29,5.077617511827347e-5
behandelten,3,5.2527077708558765e-6
behandlung,20,3.501805180570584e-5
behandlungen,5,8.75451295142646e-6
behandlungskosten,1,1.750902590285292e-6
behandlungsmethoden,1,1.750902590285292e-6
behandlungsprozess,1,1.750902590285292e-6
beharren,1,1.750902590285292e-6
beharrt,5,8.75451295142646e-6
behati,1,1.750902590285292e-6
behaupten,11,1.9259928493138213e-5
behauptet,23,4.0270759576561716e-5
behauptete,9,1.575812331256763e-5
behaupteten,2,3.501805180570584e-6
behauptung,2,3.501805180570584e-6
behauptungen,4,7.003610361141168e-6
behausungen,2,3.501805180570584e-6
behauten,1,1.750902590285292e-6
beheben,1,1.750902590285292e-6
behebt,1,1.750902590285292e-6
beheimatet,1,1.750902590285292e-6
beheizt,1,1.750902590285292e-6
beherbergen,1,1.750902590285292e-6
beherbergt,1,1.750902590285292e-6
beherrschen,5,8.75451295142646e-6
beherrscht,3,5.2527077708558765e-6
beherzigen,1,1.750902590285292e-6
beherzten,1,1.750902590285292e-6
behindern,1,1.750902590285292e-6
behindert,5,8.75451295142646e-6
behinderte,4,7.003610361141168e-6
behinderten,4,7.003610361141168e-6
behindertengerechte,1,1.750902590285292e-6
behinderung,7,1.2256318131997045e-5
behinderungen,4,7.003610361141168e-6
behoben,8,1.4007220722282336e-5
behörde,8,1.4007220722282336e-5
behörden,108,1.8909747975081156e-4
behördenangaben,1,1.750902590285292e-6
behördenfehler,1,1.750902590285292e-6
behördenmitglieder,1,1.750902590285292e-6
behördenversagen,1,1.750902590285292e-6
behrami,23,4.0270759576561716e-5
behramis,2,3.501805180570584e-6
behring,1,1.750902590285292e-6
behutsam,1,1.750902590285292e-6
bei,2648,0.0046363900590754535
beibehalten,1,1.750902590285292e-6
beiboot,1,1.750902590285292e-6
beibringen,2,3.501805180570584e-6
beichte,2,3.501805180570584e-6
beichten,2,3.501805180570584e-6
beichtet,1,1.750902590285292e-6
beide,42,7.353790879198227e-5
beiden,171,2.994043429387849e-4
beider,3,5.2527077708558765e-6
beides,16,2.8014441444564673e-5
beieinander,1,1.750902590285292e-6
beierlorzer,1,1.750902590285292e-6
beifahrer,9,1.575812331256763e-5
beifahrerin,8,1.4007220722282336e-5
beifahrersitz,2,3.501805180570584e-6
beifall,1,1.750902590285292e-6
beifang,1,1.750902590285292e-6
beige,2,3.501805180570584e-6
beigebracht,1,1.750902590285292e-6
beigelegt,1,1.750902590285292e-6
beigemischt,1,1.750902590285292e-6
beigesetzt,3,5.2527077708558765e-6
beigetragen,2,3.501805180570584e-6
beigetreten,1,1.750902590285292e-6
beigewohnt,1,1.750902590285292e-6
beil,3,5.2527077708558765e-6
beilage,1,1.750902590285292e-6
beiläufig,2,3.501805180570584e-6
beileid,1,1.750902590285292e-6
beim,886,0.0015512996949927688
bein,19,3.326714921542055e-5
beinahe,47,8.229242174340873e-5
beinamen,1,1.750902590285292e-6
beinchen,1,1.750902590285292e-6
beine,27,4.727436993770289e-5
beinen,7,1.2256318131997045e-5
beinfreiheit,1,1.750902590285292e-6
beinhalten,1,1.750902590285292e-6
beinhaltet,3,5.2527077708558765e-6
beinkleidern,1,1.750902590285292e-6
beinmuskeln,1,1.750902590285292e-6
beinprothese,1,1.750902590285292e-6
beins,1,1.750902590285292e-6
beinverlängerung,1,1.750902590285292e-6
beinverletzung,1,1.750902590285292e-6
beinverletzungen,2,3.501805180570584e-6
beinwil,3,5.2527077708558765e-6
beinwiler,1,1.750902590285292e-6
beirut,2,3.501805180570584e-6
beisammen,1,1.750902590285292e-6
beisammensein,1,1.750902590285292e-6
beischlaf,1,1.750902590285292e-6
beisein,1,1.750902590285292e-6
beiseite,1,1.750902590285292e-6
beispiel,19,3.326714921542055e-5
beispiele,17,2.9765344034849966e-5
beispielloses,1,1.750902590285292e-6
beispielsätze,1,1.750902590285292e-6
beispielsweise,16,2.8014441444564673e-5
beissen,5,8.75451295142646e-6
beissender,1,1.750902590285292e-6
beisser,1,1.750902590285292e-6
beisst,14,2.451263626399409e-5
beistand,3,5.2527077708558765e-6
beister,1,1.750902590285292e-6
beitrag,15,2.6263538854279383e-5
beiträge,4,7.003610361141168e-6
beitragen,2,3.501805180570584e-6
beiträgen,2,3.501805180570584e-6
beitritt,1,1.750902590285292e-6
beitrittsverhandlungen,1,1.750902590285292e-6
beitrug,1,1.750902590285292e-6
beiz,3,5.2527077708558765e-6
beizen,3,5.2527077708558765e-6
beizentour,1,1.750902590285292e-6
beizer,1,1.750902590285292e-6
beizubringen,1,1.750902590285292e-6
beizustehen,2,3.501805180570584e-6
bejaht,1,1.750902590285292e-6
béji,1,1.750902590285292e-6
bejubeln,2,3.501805180570584e-6
bekam,40,7.003610361141168e-5
bekamen,6,1.0505415541711753e-5
bekämen,1,1.750902590285292e-6
bekämpfen,13,2.2761733673708796e-5
bekämpft,9,1.575812331256763e-5
bekämpfung,1,1.750902590285292e-6
bekämpfungsplan,1,1.750902590285292e-6
bekannt,166,2.906498299873585e-4
bekannte,30,5.2527077708558765e-5
bekanntem,1,1.750902590285292e-6
bekannten,20,3.501805180570584e-5
bekanntenkreis,2,3.501805180570584e-6
bekannter,7,1.2256318131997045e-5
bekanntes,3,5.2527077708558765e-6
bekannteste,5,8.75451295142646e-6
bekanntesten,9,1.575812331256763e-5
bekanntester,1,1.750902590285292e-6
bekanntgabe,4,7.003610361141168e-6
bekanntgeben,1,1.750902590285292e-6
bekanntgegeben,6,1.0505415541711753e-5
bekanntheit,4,7.003610361141168e-6
bekanntlich,5,8.75451295142646e-6
bekanntschaft,2,3.501805180570584e-6
bekanntwerden,2,3.501805180570584e-6
bekehren,2,3.501805180570584e-6
bekennen,2,3.501805180570584e-6
bekennender,1,1.750902590285292e-6
bekennerschreiben,3,5.2527077708558765e-6
bekennt,4,7.003610361141168e-6
bekifft,5,8.75451295142646e-6
bekiffte,1,1.750902590285292e-6
bekiffter,3,5.2527077708558765e-6
beklagen,7,1.2256318131997045e-5
beklagt,5,8.75451295142646e-6
beklaut,4,7.003610361141168e-6
bekleidet,4,7.003610361141168e-6
bekleidung,1,1.750902590285292e-6
bekloppt,1,1.750902590285292e-6
beknacktesten,1,1.750902590285292e-6
bekomme,8,1.4007220722282336e-5
bekommen,68,1.1906137613939986e-4
bekommst,11,1.9259928493138213e-5
bekommt,83,1.4532491499367925e-4
bekräftigte,1,1.750902590285292e-6
bekriegen,3,5.2527077708558765e-6
bekundet,4,7.003610361141168e-6
bekundeten,1,1.750902590285292e-6
bel,2,3.501805180570584e-6
belächelt,1,1.750902590285292e-6
beladen,2,3.501805180570584e-6
beladene,1,1.750902590285292e-6
beladener,3,5.2527077708558765e-6
beladenes,1,1.750902590285292e-6
belag,1,1.750902590285292e-6
belagert,1,1.750902590285292e-6
belagerten,1,1.750902590285292e-6
belagerung,1,1.750902590285292e-6
belair,1,1.750902590285292e-6
belang,1,1.750902590285292e-6
belangen,1,1.750902590285292e-6
belangt,2,3.501805180570584e-6
belastbarkeit,1,1.750902590285292e-6
belasten,9,1.575812331256763e-5
belastend,4,7.003610361141168e-6
belastende,1,1.750902590285292e-6
belastenden,2,3.501805180570584e-6
belastender,1,1.750902590285292e-6
belastet,22,3.8519856986276426e-5
belastete,1,1.750902590285292e-6
belästige,1,1.750902590285292e-6
belästigen,3,5.2527077708558765e-6
belästigt,33,5.7779785479414635e-5
belästigte,3,5.2527077708558765e-6
belästigung,12,2.1010831083423506e-5
belästigungen,2,3.501805180570584e-6
belästigungs,1,1.750902590285292e-6
belästigungsvorwürfe,1,1.750902590285292e-6
belästigungsvorwürfen,1,1.750902590285292e-6
belastung,5,8.75451295142646e-6
belastungen,2,3.501805180570584e-6
beläuft,1,1.750902590285292e-6
belauscht,1,1.750902590285292e-6
belchenstrasse,1,1.750902590285292e-6
beldner,1,1.750902590285292e-6
beleben,1,1.750902590285292e-6
belebend,1,1.750902590285292e-6
belebt,2,3.501805180570584e-6
belebten,1,1.750902590285292e-6
belegen,10,1.750902590285292e-5
belegschaft,1,1.750902590285292e-6
belegt,10,1.750902590285292e-5
belegte,1,1.750902590285292e-6
belegten,1,1.750902590285292e-6
belehren,1,1.750902590285292e-6
belehrt,1,1.750902590285292e-6
beleid,1,1.750902590285292e-6
beleidigend,1,1.750902590285292e-6
beleidigenden,1,1.750902590285292e-6
beleidigt,18,3.151624662513526e-5
beleidigte,6,1.0505415541711753e-5
beleidigten,2,3.501805180570584e-6
beleidigung,3,5.2527077708558765e-6
beleidigungen,9,1.575812331256763e-5
beleuchten,2,3.501805180570584e-6
beleuchtet,1,1.750902590285292e-6
beleuchtung,4,7.003610361141168e-6
belfast,1,1.750902590285292e-6
belford,1,1.750902590285292e-6
belfort,1,1.750902590285292e-6
belgien,19,3.326714921542055e-5
belgier,8,1.4007220722282336e-5
belgiers,2,3.501805180570584e-6
belgische,3,5.2527077708558765e-6
belgischen,5,8.75451295142646e-6
belgischer,1,1.750902590285292e-6
belgisches,1,1.750902590285292e-6
belgrad,22,3.8519856986276426e-5
beliebt,26,4.552346734741759e-5
beliebte,11,1.9259928493138213e-5
beliebtem,1,1.750902590285292e-6
beliebten,15,2.6263538854279383e-5
beliebter,11,1.9259928493138213e-5
beliebtes,3,5.2527077708558765e-6
beliebteste,13,2.2761733673708796e-5
beliebtesten,26,4.552346734741759e-5
beliebtester,1,1.750902590285292e-6
beliebtestes,1,1.750902590285292e-6
beliebtheit,3,5.2527077708558765e-6
beliebtheitsumfrage,1,1.750902590285292e-6
beliefert,2,3.501805180570584e-6
belinda,25,4.37725647571323e-5
belize,1,1.750902590285292e-6
bell,9,1.575812331256763e-5
bella,22,3.8519856986276426e-5
bellamy,1,1.750902590285292e-6
belle,3,5.2527077708558765e-6
bellen,1,1.750902590285292e-6
beller,3,5.2527077708558765e-6
bellevue,5,8.75451295142646e-6
bellinzona,1,1.750902590285292e-6
bello,1,1.750902590285292e-6
belluard,1,1.750902590285292e-6
bellydah,5,8.75451295142646e-6
belohnen,2,3.501805180570584e-6
belohnt,11,1.9259928493138213e-5
belohnung,14,2.451263626399409e-5
belp,8,1.4007220722282336e-5
beluga,1,1.750902590285292e-6
belustigt,4,7.003610361141168e-6
belustigung,3,5.2527077708558765e-6
belvédère,1,1.750902590285292e-6
bemalen,2,3.501805180570584e-6
bemalt,4,7.003610361141168e-6
bemalten,1,1.750902590285292e-6
bemängeln,3,5.2527077708558765e-6
bemängelt,2,3.501805180570584e-6
bemannte,1,1.750902590285292e-6
bemerkbar,2,3.501805180570584e-6
bemerkenswert,2,3.501805180570584e-6
bemerkenswerte,3,5.2527077708558765e-6
bemerkenswertem,1,1.750902590285292e-6
bemerkenswerten,3,5.2527077708558765e-6
bemerkenswertes,1,1.750902590285292e-6
bemerkt,9,1.575812331256763e-5
bemerkte,10,1.750902590285292e-5
bemerkten,2,3.501805180570584e-6
bemerkung,1,1.750902590285292e-6
bemerkungen,2,3.501805180570584e-6
bemessen,1,1.750902590285292e-6
bemessene,1,1.750902590285292e-6
bemüht,3,5.2527077708558765e-6
bemühten,1,1.750902590285292e-6
bemühungen,2,3.501805180570584e-6
ben,15,2.6263538854279383e-5
benachbarten,3,5.2527077708558765e-6
benachteiligen,1,1.750902590285292e-6
benachteiligt,6,1.0505415541711753e-5
benachteiligung,1,1.750902590285292e-6
benaglia,1,1.750902590285292e-6
benaglio,1,1.750902590285292e-6
benannt,3,5.2527077708558765e-6
benannte,1,1.750902590285292e-6
benannten,1,1.750902590285292e-6
bencic,69,1.2081227872968515e-4
bendrit,2,3.501805180570584e-6
benedetto,1,1.750902590285292e-6
benedict,1,1.750902590285292e-6
benedikt,2,3.501805180570584e-6
benefiz,1,1.750902590285292e-6
benehmen,1,1.750902590285292e-6
beneiden,2,3.501805180570584e-6
benennen,2,3.501805180570584e-6
benennt,1,1.750902590285292e-6
benfica,12,2.1010831083423506e-5
beni,4,7.003610361141168e-6
benidorm,1,1.750902590285292e-6
benimmregeln,5,8.75451295142646e-6
benin,2,3.501805180570584e-6
benitez,1,1.750902590285292e-6
benito,1,1.750902590285292e-6
benjamin,45,7.879061656283815e-5
benji,2,3.501805180570584e-6
benjy,1,1.750902590285292e-6
benken,3,5.2527077708558765e-6
bennau,2,3.501805180570584e-6
bennet,5,8.75451295142646e-6
bennett,1,1.750902590285292e-6
benny,1,1.750902590285292e-6
benoist,1,1.750902590285292e-6
benoît,3,5.2527077708558765e-6
benoten,1,1.750902590285292e-6
benötigen,4,7.003610361141168e-6
benötigst,1,1.750902590285292e-6
benötigt,6,1.0505415541711753e-5
benötigte,1,1.750902590285292e-6
benötigten,1,1.750902590285292e-6
benpac,1,1.750902590285292e-6
benson,2,3.501805180570584e-6
bentley,6,1.0505415541711753e-5
bentleys,1,1.750902590285292e-6
benutzen,12,2.1010831083423506e-5
benützen,1,1.750902590285292e-6
benutzer,4,7.003610361141168e-6
benutzt,5,8.75451295142646e-6
benutzte,2,3.501805180570584e-6
benützte,1,1.750902590285292e-6
benutztes,1,1.750902590285292e-6
benutzung,1,1.750902590285292e-6
benz,94,1.6458484348681746e-4
benzema,2,3.501805180570584e-6
benzidin,1,1.750902590285292e-6
benzin,24,4.202166216684701e-5
benziner,7,1.2256318131997045e-5
benzinern,1,1.750902590285292e-6
benzinpreise,1,1.750902590285292e-6
benzinsäule,1,1.750902590285292e-6
benzodiazepin,1,1.750902590285292e-6
beobachten,13,2.2761733673708796e-5
beobachter,1,1.750902590285292e-6
beobachtern,1,1.750902590285292e-6
beobachtet,16,2.8014441444564673e-5
beobachtete,13,2.2761733673708796e-5
beobachteten,3,5.2527077708558765e-6
beobachtung,2,3.501805180570584e-6
beobachtungen,2,3.501805180570584e-6
beordert,1,1.750902590285292e-6
bequem,6,1.0505415541711753e-5
bequeme,1,1.750902590285292e-6
bequemer,2,3.501805180570584e-6
bequemere,1,1.750902590285292e-6
bequemes,1,1.750902590285292e-6
berappen,3,5.2527077708558765e-6
berät,8,1.4007220722282336e-5
beraten,4,7.003610361141168e-6
berater,15,2.6263538854279383e-5
beraterin,1,1.750902590285292e-6
beratung,1,1.750902590285292e-6
beratungsgespräch,1,1.750902590285292e-6
beratungszentrum,1,1.750902590285292e-6
beratungszuschlag,1,1.750902590285292e-6
beraube,1,1.750902590285292e-6
beraubt,5,8.75451295142646e-6
berauschenden,2,3.501805180570584e-6
berberaffen,1,1.750902590285292e-6
berchtold,1,1.750902590285292e-6
bercow,8,1.4007220722282336e-5
bercy,2,3.501805180570584e-6
berechnet,3,5.2527077708558765e-6
berechnung,3,5.2527077708558765e-6
berechtigt,1,1.750902590285292e-6
berechtigte,1,1.750902590285292e-6
berechtigter,1,1.750902590285292e-6
bereich,20,3.501805180570584e-5
bereichen,3,5.2527077708558765e-6
bereis,1,1.750902590285292e-6
bereisen,2,3.501805180570584e-6
bereist,1,1.750902590285292e-6
bereit,45,7.879061656283815e-5
bereiten,10,1.750902590285292e-5
bereitet,25,4.37725647571323e-5
bereitete,3,5.2527077708558765e-6
bereitgestellt,1,1.750902590285292e-6
bereits,304,5.322743874467288e-4
bereitschaft,1,1.750902590285292e-6
bereitzustellen,2,3.501805180570584e-6
beresheet,1,1.750902590285292e-6
beresniki,1,1.750902590285292e-6
bereue,3,5.2527077708558765e-6
bereuen,3,5.2527077708558765e-6
bereut,7,1.2256318131997045e-5
bereute,1,1.750902590285292e-6
berg,15,2.6263538854279383e-5
bergamo,4,7.003610361141168e-6
bergamos,1,1.750902590285292e-6
bergankunft,1,1.750902590285292e-6
bergbach,1,1.750902590285292e-6
bergbäche,1,1.750902590285292e-6
bergbahnchef,1,1.750902590285292e-6
bergbahnen,5,8.75451295142646e-6
bergbahnmitarbeiter,1,1.750902590285292e-6
bergbaukonzerne,1,1.750902590285292e-6
bergbeiz,1,1.750902590285292e-6
bergdietikon,1,1.750902590285292e-6
bergdorf,1,1.750902590285292e-6
bergdorfes,1,1.750902590285292e-6
berge,16,2.8014441444564673e-5
bergell,1,1.750902590285292e-6
bergen,54,9.454873987540578e-5
berger,1,1.750902590285292e-6
bergetappe,1,1.750902590285292e-6
berggänger,4,7.003610361141168e-6
berggängern,1,1.750902590285292e-6
berggasthaus,3,5.2527077708558765e-6
berggasthauses,1,1.750902590285292e-6
berggasthof,1,1.750902590285292e-6
berghänge,1,1.750902590285292e-6
berghoff,3,5.2527077708558765e-6
berghütte,2,3.501805180570584e-6
bergigen,2,3.501805180570584e-6
bergisel,1,1.750902590285292e-6
bergkantons,1,1.750902590285292e-6
bergkäse,2,3.501805180570584e-6
bergläufer,1,1.750902590285292e-6
berglöwe,1,1.750902590285292e-6
bergpanorama,1,1.750902590285292e-6
bergparadies,1,1.750902590285292e-6
bergretter,2,3.501805180570584e-6
bergrettung,1,1.750902590285292e-6
bergrettungseinsätze,1,1.750902590285292e-6
bergromantik,1,1.750902590285292e-6
bergsee,1,1.750902590285292e-6
bergseen,2,3.501805180570584e-6
bergsees,1,1.750902590285292e-6
bergsteigen,1,1.750902590285292e-6
bergsteiger,22,3.8519856986276426e-5
bergsteigern,3,5.2527077708558765e-6
bergstrasse,2,3.501805180570584e-6
bergtour,1,1.750902590285292e-6
bergunfall,3,5.2527077708558765e-6
bergung,2,3.501805180570584e-6
bergunglück,1,1.750902590285292e-6
bergungsarbeiten,1,1.750902590285292e-6
bergweg,1,1.750902590285292e-6
bergwelt,2,3.501805180570584e-6
bergwerkarbeiter,1,1.750902590285292e-6
bericht,39,6.82852010211264e-5
berichte,7,1.2256318131997045e-5
berichten,80,1.4007220722282336e-4
berichterstattung,2,3.501805180570584e-6
berichtet,33,5.7779785479414635e-5
berichtete,5,8.75451295142646e-6
berichteten,3,5.2527077708558765e-6
beriet,1,1.750902590285292e-6
beringen,1,1.750902590285292e-6
beringt,1,1.750902590285292e-6
beriwan,2,3.501805180570584e-6
berkel,1,1.750902590285292e-6
berlin,61,1.0680505800740281e-4
berlinale,1,1.750902590285292e-6
berliner,18,3.151624662513526e-5
berlinerin,1,1.750902590285292e-6
berlinetta,2,3.501805180570584e-6
berlingen,1,1.750902590285292e-6
berlins,2,3.501805180570584e-6
berlusconi,3,5.2527077708558765e-6
berlusconis,1,1.750902590285292e-6
bermuda,2,3.501805180570584e-6
bern,343,6.005595884678551e-4
bern1,2,3.501805180570584e-6
berna,2,3.501805180570584e-6
bernabéu,3,5.2527077708558765e-6
bernal,7,1.2256318131997045e-5
bernard,2,3.501805180570584e-6
bernardino,3,5.2527077708558765e-6
bernasconi,1,1.750902590285292e-6
berndeutsch,3,5.2527077708558765e-6
berndeutschen,1,1.750902590285292e-6
berneck,2,3.501805180570584e-6
bernecker,1,1.750902590285292e-6
berner,253,4.4297835534217887e-4
bernerin,13,2.2761733673708796e-5
bernerinnen,1,1.750902590285292e-6
berners,1,1.750902590285292e-6
bernhard,4,7.003610361141168e-6
bernhardzell,1,1.750902590285292e-6
bernie,5,8.75451295142646e-6
berninapass,1,1.750902590285292e-6
berninastrasse,1,1.750902590285292e-6
bernisch,1,1.750902590285292e-6
bernischen,1,1.750902590285292e-6
bernmobil,3,5.2527077708558765e-6
berns,5,8.75451295142646e-6
bernstein,1,1.750902590285292e-6
bernsteinkette,2,3.501805180570584e-6
beromünster,3,5.2527077708558765e-6
berra,2,3.501805180570584e-6
berrettini,4,7.003610361141168e-6
berry,2,3.501805180570584e-6
berset,8,1.4007220722282336e-5
bert,1,1.750902590285292e-6
bertens,1,1.750902590285292e-6
bertenyi,1,1.750902590285292e-6
bertha,1,1.750902590285292e-6
berthet,1,1.750902590285292e-6
bertogliati,1,1.750902590285292e-6
bertone,2,3.501805180570584e-6
bertrand,1,1.750902590285292e-6
berüchtigste,1,1.750902590285292e-6
berüchtigster,1,1.750902590285292e-6
berüchtigt,1,1.750902590285292e-6
berüchtigten,2,3.501805180570584e-6
berüchtigtes,1,1.750902590285292e-6
beruf,24,4.202166216684701e-5
berufe,5,8.75451295142646e-6
berufen,6,1.0505415541711753e-5
beruflich,7,1.2256318131997045e-5
berufliche,5,8.75451295142646e-6
beruflichen,4,7.003610361141168e-6
berufs,2,3.501805180570584e-6
berufsalltag,3,5.2527077708558765e-6
berufsausbildung,1,1.750902590285292e-6
berufsbegleitenden,1,1.750902590285292e-6
berufsbildungszentrum,1,1.750902590285292e-6
berufsdetektiv,1,1.750902590285292e-6
berufseinsteiger,2,3.501805180570584e-6
berufseinsteigern,2,3.501805180570584e-6
berufseinstieg,1,1.750902590285292e-6
berufsfeld,1,1.750902590285292e-6
berufsgruppen,2,3.501805180570584e-6
berufskollegen,1,1.750902590285292e-6
berufslaufbahn,1,1.750902590285292e-6
berufsleben,4,7.003610361141168e-6
berufslehre,1,1.750902590285292e-6
berufslehren,2,3.501805180570584e-6
berufsregeln,2,3.501805180570584e-6
berufsregister,1,1.750902590285292e-6
berufsschule,3,5.2527077708558765e-6
berufsschüler,3,5.2527077708558765e-6
berufstätige,1,1.750902590285292e-6
berufsverkehr,2,3.501805180570584e-6
berufswahl,2,3.501805180570584e-6
berufsweg,1,1.750902590285292e-6
berufswelt,1,1.750902590285292e-6
berufswunsch,1,1.750902590285292e-6
berufsziel,1,1.750902590285292e-6
beruft,2,3.501805180570584e-6
berufung,3,5.2527077708558765e-6
berufungsgericht,2,3.501805180570584e-6
berufungskammer,1,1.750902590285292e-6
berufungsprozess,1,1.750902590285292e-6
berufungsverfahren,1,1.750902590285292e-6
beruhigen,4,7.003610361141168e-6
beruhigt,5,8.75451295142646e-6
beruhigungsmittel,1,1.750902590285292e-6
beruhigungsmitteln,2,3.501805180570584e-6
berühmt,10,1.750902590285292e-5
berühmte,9,1.575812331256763e-5
